"id","trt10","analysis","latitude","longitude","property_type","review_scores_rating","review_scores_location","number_of_reviews"
3391368,22802,"mission",37.7548164665521,-122.404984144219,"Guest suite",97,9,123
3395051,21800,"glen park",37.7416767618962,-122.430607627929,"Apartment",100,10,6
3415171,10400,"north beach",37.8019436252324,-122.405018421511,"Apartment",94,10,84
3416013,980900,"bayview hunters point",37.7509127806487,-122.39628693671,"House",99,10,298
3419211,21000,"mission",37.7486691834411,-122.421393507702,"Apartment",93,9,3
3433930,21600,"noe valley",37.7469909727178,-122.441556997901,"Condominium",99,10,169
3434710,20800,"mission",37.7590823565405,-122.418195023125,"Apartment",99,10,29
3441517,30600,"west of twin peaks",37.7433263054771,-122.45074328785,"House",99,10,114
3441719,31302,"oceanview/merced/ingleside",37.7170035923306,-122.467350670919,"House",82,8,273
3441949,10800,"nob hill",37.7969881718235,-122.41600875679,"Condominium",100,10,29
3442439,25401,"bernal heights",37.7367458074648,-122.421808884253,"Guest suite",100,9,80
3465396,22702,"potrero hill",37.7622571040196,-122.396378489392,"House",96,10,25
3469030,18000,"south of market",37.7811734733528,-122.397611228147,"Loft",97,9,40
3469254,12402,"tenderloin",37.7833644434481,-122.420923296582,"Apartment",100,9,9
3479568,16600,"haight ashbury",37.77021614374,-122.449391090812,"Apartment",96,10,21
3482655,20700,"mission",37.7580422049284,-122.424624641963,"Apartment",93,10,38
3486460,61400,"potrero hill",37.7572693769529,-122.398176962656,"House",98,10,271
3506164,21400,"noe valley",37.7512630045337,-122.426060058711,"Guesthouse",98,10,308
3512817,21600,"noe valley",37.7466260746783,-122.442600511877,"Condominium",NA,NA,0
3519611,12601,"marina",37.8011654731925,-122.441348880591,"House",98,10,20
3520817,20600,"castro/upper market",37.7580742559783,-122.42846205607,"House",97,10,40
3522990,61400,"potrero hill",37.7546562078965,-122.401731175405,"House",97,9,14
3532347,13102,"pacific heights",37.7903263017727,-122.42706604467,"Townhouse",90,9,2
3534282,20700,"mission",37.7620613041334,-122.42200737143,"Apartment",98,10,106
3534522,31400,"oceanview/merced/ingleside",37.7177681113237,-122.453657893978,"House",96,9,19
3549398,20402,"twin peaks",37.7564351803898,-122.44080387648,"Apartment",99,10,352
3563261,21100,"noe valley",37.7537449673384,-122.42678603514,"Apartment",93,10,56
3565068,16500,"lone mountain/usf",37.7741311127138,-122.441090731339,"Apartment",97,10,30
3569750,25100,"bernal heights",37.7467090504488,-122.405685382325,"Apartment",97,10,136
3571735,25401,"bernal heights",37.7364024868805,-122.424021545809,"Hostel",89,9,13
3585034,30102,"inner sunset",37.76110322882,-122.448650290506,"Condominium",100,10,15
3591813,16400,"hayes valley",37.774454867061,-122.437290816632,"Apartment",100,10,20
3594786,20800,"mission",37.7593261860059,-122.419070684655,"Condominium",97,10,86
3611131,15802,"western addition",37.7782689360107,-122.439660308219,"Apartment",89,10,189
3613500,20402,"twin peaks",37.7471077202267,-122.446777918359,"House",100,8,1
3615642,12602,"marina",37.8063244151046,-122.436485893023,"Apartment",NA,NA,0
3629365,17101,"haight ashbury",37.7661056411443,-122.445612512868,"Condominium",100,10,7
3630122,21100,"noe valley",37.7516058224362,-122.430099770673,"House",100,10,4
3655811,10900,"russian hill",37.7985083230046,-122.420657833646,"Townhouse",84,10,9
3656251,25401,"bernal heights",37.7375863728853,-122.422994353852,"House",96,10,138
3664261,17000,"castro/upper market",37.7653965659815,-122.437425539048,"Apartment",94,10,176
3664693,12100,"nob hill",37.7887791792552,-122.411969101583,"Apartment",86,10,26
3672198,13000,"marina",37.7975272729104,-122.423922451052,"Apartment",96,10,112
3675326,11100,"nob hill",37.790060074617,-122.417820277156,"Apartment",100,10,6
3689368,23300,"bayview hunters point",37.7283745777878,-122.397800626857,"House",92,9,292
3689632,12100,"nob hill",37.7898233572105,-122.411137570074,"Apartment",97,9,20
3697738,17102,"haight ashbury",37.7676994650173,-122.44893164041,"Apartment",98,10,10
3712976,21800,"glen park",37.7383602905222,-122.427045367779,"Apartment",98,10,24
3716504,20900,"mission",37.7491366560955,-122.418781857839,"Apartment",98,10,94
3718865,26003,"excelsior",37.7195397234951,-122.426839289936,"Apartment",97,9,184
3719923,21800,"glen park",37.7415206730763,-122.426170280369,"Apartment",93,10,3
3721927,30102,"inner sunset",37.7592664330014,-122.463111913257,"Guest suite",99,10,262
3727061,22803,"mission",37.7551067848281,-122.415147929031,"Apartment",98,9,122
3743219,21300,"noe valley",37.7509138980288,-122.437313532936,"Apartment",93,10,3
3754870,20500,"castro/upper market",37.7605985641501,-122.436591566715,"Condominium",98,10,95
3757966,17102,"haight ashbury",37.7622340683636,-122.449665348193,"Apartment",99,10,32
3759246,32802,"sunset/parkside",37.7557465333664,-122.479168427834,"Guest suite",93,10,308
3759368,16900,"castro/upper market",37.7661028424308,-122.43519778998,"Guest suite",97,10,266
3761446,11200,"nob hill",37.7914805755193,-122.41386147863,"Condominium",98,10,32
3767907,12402,"tenderloin",37.7800695489461,-122.419397899417,"Condominium",99,9,31
3769088,15400,"presidio heights",37.7817285116137,-122.456358593969,"House",100,10,3
3775090,12901,"marina",37.8022820368487,-122.429468531234,"Apartment",94,10,16
3780418,17601,"south of market",37.7757647110871,-122.41549150787,"Guest suite",97,9,306
3791003,20500,"castro/upper market",37.7566675016906,-122.436705443475,"House",93,10,17
3792754,45200,"inner richmond",37.7778597802776,-122.465677379175,"Condominium",97,10,41
3793678,47702,"outer richmond",37.774438178246,-122.487461957411,"Guest suite",99,9,72
3793831,20300,"castro/upper market",37.7651231611558,-122.426799876389,"Condominium",96,10,163
3808193,30201,"inner sunset",37.7651645130306,-122.473777569109,"Apartment",93,9,23
3811916,20600,"castro/upper market",37.7565559224944,-122.434357932621,"House",97,10,202
3826011,11800,"chinatown",37.7923399734463,-122.40689639608,"Apartment",97,10,27
3832296,31100,"west of twin peaks",37.7282979455113,-122.448261285147,"Apartment",96,9,133
3844037,16802,"hayes valley",37.7737143009147,-122.424715050803,"House",96,10,130
3852803,15600,"lone mountain/usf",37.7782185569345,-122.456567993095,"House",98,10,14
3861272,17101,"haight ashbury",37.76440665325,-122.447192461697,"House",97,10,23
3870174,15802,"western addition",37.7781488209334,-122.436969275468,"House",98,10,176
3877462,22704,"potrero hill",37.7614576720714,-122.402413028044,"House",99,10,96
3883252,20200,"mission",37.7682903979197,-122.424787009845,"House",96,10,183
3889219,13000,"marina",37.7965877280697,-122.427506932609,"Apartment",97,10,30
3890704,16801,"hayes valley",37.7708966805487,-122.428536786304,"Apartment",94,10,28
3895335,25402,"bernal heights",37.7367073195986,-122.414424337786,"Condominium",93,9,8
3896093,31301,"oceanview/merced/ingleside",37.7171702143943,-122.468294915328,"House",85,9,84
3944915,16802,"hayes valley",37.7738477938502,-122.423795830324,"Apartment",81,9,15
3946571,20800,"mission",37.7581970807741,-122.419829960845,"House",97,10,247
3962831,12602,"marina",37.8044238707446,-122.437616692233,"Townhouse",96,10,27
3985406,26401,"visitacion valley",37.7155651150013,-122.410068670303,"Guest suite",92,9,62
3994686,22702,"potrero hill",37.7605717428031,-122.39652587064,"Apartment",97,10,55
4000890,30800,"west of twin peaks",37.7429023369259,-122.467761307644,"Apartment",100,10,1
4013746,32802,"sunset/parkside",37.7508536659525,-122.478961346389,"Apartment",97,10,259
4014209,35202,"sunset/parkside",37.7625637093664,-122.505887241708,"Apartment",100,10,1
4015985,17801,"south of market",37.7803374270001,-122.403263540705,"Apartment",60,8,2
4022209,13000,"marina",37.797074389063,-122.425044217701,"Hotel",90,10,43
4022990,13000,"marina",37.797442099926,-122.425353713245,"Hotel",90,10,225
4023249,47902,"outer richmond",37.7778892210673,-122.507788558405,"House",92,10,5
4023585,31201,"oceanview/merced/ingleside",37.7206462606786,-122.456288616929,"Apartment",90,8,29
4026354,32901,"sunset/parkside",37.7447422417873,-122.4908469254,"House",92,9,259
4033038,15300,"pacific heights",37.7863061446471,-122.442372503484,"House",100,10,11
4037590,10700,"chinatown",37.7970691605892,-122.410506551552,"Condominium",100,10,2
4040760,13000,"marina",37.7988537077892,-122.42676166556,"Apartment",100,10,12
4052091,16100,"western addition",37.7803878571714,-122.433153991635,"Townhouse",99,10,126
4058557,10800,"nob hill",37.7946090631817,-122.412131830378,"Apartment",86,10,286
4059549,13000,"marina",37.797928368767,-122.425274211656,"Hotel",89,10,199
4061282,13300,"presidio heights",37.7891465341296,-122.44660577849,"Condominium",100,10,68
4068598,23102,"bayview hunters point",37.7390808132367,-122.383569077976,"House",96,9,157
4069838,25500,"outer mission",37.7267083313286,-122.435376151171,"Guest suite",96,9,355
4075971,25403,"bernal heights",37.7346018109052,-122.424734260311,"House",98,9,103
4077186,45100,"inner richmond",37.7762739939784,-122.458881514606,"Apartment",94,9,165
4093013,15700,"lone mountain/usf",37.7785194157334,-122.442470198378,"Condominium",100,10,3
4097700,12800,"marina",37.7963662570977,-122.446355055403,"Guest suite",99,10,16
4100473,16400,"hayes valley",37.7764915623481,-122.436722511846,"Apartment",94,10,52
4103906,22704,"potrero hill",37.7594814752114,-122.403499759089,"House",100,10,1
4104344,17101,"haight ashbury",37.7625522096805,-122.445482641,"Townhouse",97,10,147
4105958,30301,"inner sunset",37.7565425941711,-122.46642517515,"House",98,10,174
4106442,20900,"mission",37.7545149429895,-122.416496772404,"Apartment",94,10,148
4111104,22903,"mission",37.7537218160588,-122.408830135734,"House",97,10,6
4120530,10400,"north beach",37.7994968065277,-122.40500250894,"Serviced apartment",92,10,20
4120646,25200,"bernal heights",37.7421553103341,-122.417867229842,"Apartment",100,10,74
4121691,35400,"sunset/parkside",37.7382904427223,-122.504614361731,"Guest suite",96,10,80
4122671,22600,"potrero hill",37.7557766534366,-122.389460630685,"Apartment",99,9,33
4135201,17101,"haight ashbury",37.7631686801791,-122.446775759303,"Townhouse",97,10,103
4152054,47901,"outer richmond",37.7729437360233,-122.51117302106,"Apartment",NA,NA,0
4156390,21800,"glen park",37.7396731424848,-122.426943860113,"Guest suite",96,10,317
4157431,10900,"russian hill",37.7988409580478,-122.420241688521,"Apartment",97,10,44
4163948,12201,"tenderloin",37.7851543374724,-122.41580623786,"Condominium",100,9,6
4175174,20700,"mission",37.7605486197958,-122.42567844716,"Apartment",100,10,14
4175303,16802,"hayes valley",37.7729037796251,-122.424533231201,"Apartment",96,10,68
4183088,15801,"western addition",37.7783696002804,-122.434416527034,"Townhouse",100,9,11
4184406,16900,"castro/upper market",37.7682480203108,-122.428611722516,"Apartment",99,10,169
4191242,10600,"north beach",37.7985063487977,-122.405513722865,"Apartment",94,10,99
4199015,20700,"mission",37.7605691497167,-122.424050981541,"Apartment",98,10,23
4211442,25500,"outer mission",37.7272874679153,-122.436160280389,"Guest suite",100,10,3
4215907,61000,"bayview hunters point",37.7181607365879,-122.393997339185,"Guest suite",95,9,95
4242823,12902,"marina",37.7992057423249,-122.43254838396,"Condominium",95,10,16
4243837,35201,"sunset/parkside",37.7569881006414,-122.507657955211,"Cottage",99,10,37
4250927,21300,"noe valley",37.7503896643883,-122.438929889463,"Apartment",100,10,64
4251101,33000,"sunset/parkside",37.7397719409322,-122.477690331032,"House",91,9,86
4251491,10800,"nob hill",37.7966064985323,-122.41248657709,"Apartment",86,9,208
4257302,15700,"lone mountain/usf",37.7766204871171,-122.444315741952,"Guest suite",97,10,162
4262533,31301,"oceanview/merced/ingleside",37.7164992829844,-122.468707112484,"House",90,9,119
4263821,21400,"noe valley",37.7509299412409,-122.427021706209,"House",97,10,228
4269254,15900,"western addition",37.7829716619825,-122.431559795361,"Guest suite",98,10,271
4271413,16600,"haight ashbury",37.7707176081661,-122.448131540402,"Apartment",95,10,17
4277696,20200,"mission",37.7706971250496,-122.423755799639,"House",100,10,18
4287481,32601,"sunset/parkside",37.7629528056997,-122.483243379812,"Apartment",93,9,253
4295573,26001,"excelsior",37.7242411004026,-122.433897579022,"Apartment",98,9,92
4305042,30600,"west of twin peaks",37.7430145145237,-122.459208723476,"Guest suite",99,10,141
4317833,10700,"chinatown",37.7996570327803,-122.41208032218,"Apartment",99,10,14
4318081,21700,"glen park",37.7360184663389,-122.443016206097,"House",100,10,5
4319230,26004,"excelsior",37.7199968176769,-122.438321847071,"Apartment",100,10,2
4321720,16400,"hayes valley",37.7746924094798,-122.439563262682,"Condominium",99,10,77
4330861,15700,"lone mountain/usf",37.7765669465077,-122.445510697899,"House",98,10,25
4334028,16801,"hayes valley",37.7699885764752,-122.430861883458,"Apartment",100,10,6
4343722,16802,"hayes valley",37.7752289782626,-122.42061037943,"Condominium",96,10,9
4358868,22600,"potrero hill",37.7598556581257,-122.390829698904,"House",100,10,13
4359078,13000,"marina",37.7975317293373,-122.425341963411,"Hotel",91,10,233
4359495,33000,"sunset/parkside",37.7373170002782,-122.481474111865,"Apartment",98,9,18
4359626,21200,"noe valley",37.7537795560644,-122.436978018579,"House",97,10,29
4365969,25500,"outer mission",37.7335517579221,-122.430999065386,"Guest suite",99,10,293
4372435,33000,"sunset/parkside",37.7415606819331,-122.478033683593,"Apartment",93,9,18
4392441,12800,"marina",37.7978460574922,-122.445862572803,"Apartment",100,10,2
4401445,11200,"nob hill",37.7925515771265,-122.41290168479,"House",98,10,32
4402199,13300,"presidio heights",37.7889716802772,-122.446846809084,"House",99,10,152
4416566,21600,"noe valley",37.7463956010651,-122.432061021182,"Apartment",87,9,11
4418649,31201,"oceanview/merced/ingleside",37.721723049989,-122.453350620505,"House",98,10,50
4422501,13500,"pacific heights",37.7906671737167,-122.429765605364,"House",100,10,13
4429475,30102,"inner sunset",37.7637256733809,-122.452483911148,"House",99,10,61
4429527,30800,"west of twin peaks",37.7385411290392,-122.466082512122,"House",96,10,69
4440859,10800,"nob hill",37.7967036086324,-122.413942234385,"Apartment",93,10,53
4445540,20401,"castro/upper market",37.7572604422192,-122.445019601442,"Guest suite",98,10,35
4446003,22803,"mission",37.7548884069134,-122.410209105244,"House",89,9,32
4461197,16802,"hayes valley",37.7741228347456,-122.423329284025,"Apartment",88,10,21
4470873,15700,"lone mountain/usf",37.7791428565588,-122.444130795021,"Apartment",96,10,45
4471474,25300,"bernal heights",37.7447082976277,-122.417960541001,"House",94,10,10
4476390,25500,"outer mission",37.7336607574941,-122.427103808863,"Apartment",88,8,37
4480958,25200,"bernal heights",37.7458994553326,-122.414185136817,"Apartment",96,10,150
4483550,25300,"bernal heights",37.7479232245188,-122.421257452001,"Apartment",100,10,2
4500244,20700,"mission",37.7574231308427,-122.423649354151,"Apartment",95,10,26
4510968,31100,"west of twin peaks",37.7335388932711,-122.437113348844,"Guest suite",88,10,118
4517932,10300,"russian hill",37.8029129082255,-122.416257159699,"Apartment",97,10,96
4520661,32700,"sunset/parkside",37.7559108779588,-122.494051272049,"Apartment",89,9,109
4525604,22902,"mission",37.750568129787,-122.410426618898,"Apartment",98,10,95
4526608,61200,"bayview hunters point",37.7342968339152,-122.387950423944,"Guest suite",95,9,274
4527553,22803,"mission",37.7541887463151,-122.415897498908,"Apartment",98,10,59
4532551,21100,"noe valley",37.7522267131381,-122.42856195872,"Guest suite",99,10,124
4533652,25200,"bernal heights",37.7408878109708,-122.412098537633,"Apartment",98,10,132
4549485,10300,"russian hill",37.8022058894693,-122.413423192184,"Apartment",97,10,35
4550843,15400,"presidio heights",37.7834658841864,-122.45328039158,"Apartment",96,10,9
4554977,13101,"pacific heights",37.7921111643041,-122.425026878437,"Apartment",99,10,14
4558566,22902,"mission",37.7493293498314,-122.410792464396,"Apartment",95,9,41
4566275,15802,"western addition",37.7785157841373,-122.441087574257,"House",93,9,166
